Ticker,Date,Revenue,OperatingProfit,EBITDA,NetIncome,TotalAssets,CommonEquity,EPS,OperatingCashFlow,CapEx,GrossMargin,OperatingMargin,NetMargin,ROE_TTM,ROA_TTM,CurrentRatio,DebtToEquity,MarketCap,RevenueGrowthQoQ,RevenueGrowthYoY,EPSGrowthYoY,NetIncomeGrowthYoY,StockReturnQoQ,LogAssets,FreeCashFlow
GD,2022-07-03,9189.0,978.0,1190.0,766.0,50481.0,17381.0,2.75,659.0,224.0,17.33,10.64,8.34,20.23,6.51,1.4,66.14,62167.07,-2.1614139693356016,,,,-7.833553518286706,10.829352306844557,435.0
GD,2022-10-02,9975.0,1098.0,1317.0,902.0,51116.0,17651.0,3.26,1283.0,255.0,16.69,11.01,9.04,20.08,6.54,1.34,65.1,58186.82,8.553705517466526,,,,-6.402505377847145,10.841852838728594,1028.0
GD,2022-12-31,10851.0,1227.0,1467.0,992.0,51585.0,18568.0,3.57,669.0,494.0,16.87,11.31,9.14,18.72,6.67,1.37,57.94,68118.34,8.781954887218046,5.431403031480753,5.309734513274322,4.201680672268915,17.068332656776896,10.850986211534476,175.0
GD,2023-04-02,9881.0,938.0,1164.0,730.0,52096.0,19087.0,2.64,1462.0,161.0,15.42,9.49,7.39,18.27,6.58,1.39,55.02,62692.42,-8.939268270205513,5.206558773424197,1.1494252873563315,0.0,-7.9654319233263715,10.860843449362212,1301.0
GD,2023-07-02,10152.0,962.0,1169.0,744.0,52556.0,19478.0,2.7,731.0,212.0,15.44,9.48,7.33,18.28,6.54,1.39,50.08,59023.3,2.7426373848800756,10.479921645445645,-1.8181818181818077,-2.872062663185382,-5.852573564714836,10.869634546761713,519.0
GD,2023-10-01,10571.0,1057.0,1265.0,836.0,53525.0,19957.0,3.04,1321.0,227.0,15.68,10.0,7.91,17.56,6.31,1.43,46.37,60334.22,4.127265563435767,5.9749373433583886,-6.7484662576687064,-7.317073170731703,2.221021189936856,10.887904113457884,1094.0
GD,2023-12-31,11668.0,1288.0,1510.0,1005.0,54810.0,21299.0,3.63,1196.0,304.0,16.48,11.04,8.61,16.63,6.23,1.44,45.58,70863.13,10.377447734367617,7.529259976039082,1.680672268907557,1.310483870967749,17.450975582347805,10.911627938040162,892.0
GD,2024-03-31,10731.0,1036.0,1247.0,799.0,55246.0,21410.0,2.88,-278.0,159.0,15.5,9.65,7.45,16.71,6.31,1.44,43.25,77506.26,-8.030510798765855,8.602368181358155,9.090909090909083,9.452054794520537,9.374592965340355,10.919551218569078,-437.0
GD,2024-06-30,11976.0,1156.0,1373.0,905.0,55442.0,22036.0,3.26,814.0,201.0,15.03,9.65,7.56,17.08,6.56,1.33,42.03,79604.0,11.601901034386364,17.966903073286055,20.740740740740726,21.639784946236553,2.706542671520995,10.923092708249172,613.0
GD,2024-09-29,11671.0,1181.0,1399.0,930.0,57312.0,22973.0,3.35,1416.0,201.0,15.56,10.12,7.97,16.95,6.57,1.32,40.34,82468.99,-2.546760187040753,10.405827263267419,10.197368421052634,11.24401913875599,3.5990528114165254,10.956265304860437,1215.0
GD,2024-12-31,13338.0,1423.0,1663.0,1148.0,55880.0,22063.0,4.14,2160.0,355.0,15.63,10.67,8.61,17.44,6.83,1.37,42.11,72451.48,14.2832662154057,14.312649982859105,14.049586776859503,14.22885572139303,-12.147002164086175,10.930961813370898,1805.0
GD,2025-03-30,12223.0,1268.0,1491.0,994.0,56580.0,22225.0,3.66,-148.0,142.0,15.49,10.37,8.13,18.23,7.11,1.34,43.24,72216.18,-8.359574149047832,13.903643649240527,27.08333333333335,24.4055068836045,-0.32476907304033187,10.943410844855558,-290.0
